"","idmen","maxn"
"21391",2507953092030100,2
"21392",2507953095380100,4
"21393",2507953095500100,2
"21394",2507953099390100,4
"21395",2507953099390101,1
"21396",2507953101420100,3
"21397",2507953101960100,3
"21398",2507953101960101,1
"21399",2507953103840100,1
"21400",2507953104200100,1
"21401",2507953106580100,6
"21402",2507953108800100,1
"21403",2507953109060100,2
"21404",2507953113300100,1
"21405",2507953115750100,5
"21406",2507953117610100,1
"21407",2507953118450100,3
"21408",2507953118450101,2
"21409",2507953118640100,1
"21410",2507953123980100,4
"21411",2507953124040100,2
"21412",2507953124060100,5
"21413",2507953124060101,4
"21414",2507953125520100,1
"21415",2507953126670100,2
"21416",2508116001240100,2
"21417",2508116011670100,2
"21418",2508116012180100,3
"21419",2508116013160100,1
"21420",2508116015750100,4
"21421",2508116017070100,4
"21422",2508116017390100,2
"21423",2508116017600100,1
"21424",2508116020540100,2
"21425",2508116023850100,3
"21426",2508116023850200,1
"21427",2508116025180100,1
"21428",2508116026420100,2
"21429",2508116027210100,5
"21430",2508116030630100,5
"21431",2508116030630102,2
"21432",2508116031690100,4
"21433",2508116032540100,2
"21434",2508116033220100,1
"21435",2508116034710100,1
"21436",2508116040580100,1
"21437",2508116051020100,3
"21438",2508116055140100,3
"21439",2508116057410100,2
"21440",2508116057590100,1
"21441",2508116058220100,2
"21442",2508116067860100,2
"21443",2508116073620100,4
"21444",2508116075690100,2
"21445",2508116078730100,2
"21446",2508116082030100,2
"21447",2508116089680100,2
"21448",2508116092030100,2
"21449",2508116094370100,2
"21450",2508116095500100,4
"21451",2508116099390100,4
"21452",2508116101420100,3
"21453",2508116101960100,6
"21454",2508116108800100,4
"21455",2508116109060100,1
"21456",2508116117610100,1
"21457",2508116118450100,1
"21458",2508116121140100,1
"21459",2508116124060100,2
"21460",2508116126670100,5
"21461",2508484001000100,2
"21462",2508484001240100,5
"21463",2508484010270100,5
"21464",2508484012180100,5
"21465",2508484012180101,2
"21466",2508484012930100,7
"21467",2508484013160100,3
"21468",2508484014970100,1
"21469",2508484016060100,1
"21470",2508484017390100,3
"21471",2508484018040100,6
"21472",2508484020540100,4
"21473",2508484020540101,1
"21474",2508484023470100,2
"21475",2508484025180100,1
"21476",2508484027210100,3
"21477",2508484031690100,2
"21478",2508484032540100,2
"21479",2508484033220100,2
"21480",2508484034710100,5
"21481",2508484039370100,4
"21482",2508484039590100,1
"21483",2508484040580100,1
"21484",2508484042000100,1
"21485",2508484042350100,1
"21486",2508484044120100,4
"21487",2508484044120101,4
"21488",2508484045130100,5
"21489",2508484051770100,3
"21490",2508484052310100,2
"21491",2508484053790100,6
"21492",2508484057530100,1
"21493",2508484057590100,2
"21494",2508484059260100,5
"21495",2508484064920100,1
"21496",2508484067050100,1
"21497",2508484073510100,4
"21498",2508484073510101,1
"21499",2508484075690100,2
"21500",2508484078730100,6
"21501",2508484082030100,2
"21502",2508484082450100,2
"21503",2508484084110100,2
"21504",2508484087500100,4
"21505",2508484088460100,5
"21506",2508484091130100,2
"21507",2508484092030100,5
"21508",2508484094370100,2
"21509",2508484099390100,2
"21510",2508484099400100,1
"21511",2508484101420100,1
"21512",2508484104200100,5
"21513",2508484106580100,6
"21514",2508484106930100,5
"21515",2508484109060100,3
"21516",2508484112370100,4
"21517",2508484113300100,1
"21518",2508484117610100,2
"21519",2508484121140100,1
"21520",2508484124040100,2
"21521",2508484124060100,6
"21522",2508819001000100,2
"21523",2508819010270100,1
"21524",2508819011670100,3
"21525",2508819012180100,2
"21526",2508819012930100,1
"21527",2508819013160100,1
"21528",2508819015750100,4
"21529",2508819016060100,2
"21530",2508819017070100,2
"21531",2508819017600100,2
"21532",2508819018040100,1
"21533",2508819020540100,2
"21534",2508819020920100,3
"21535",2508819023470100,6
"21536",2508819023850100,5
"21537",2508819025180100,2
"21538",2508819026420100,1
"21539",2508819027210100,2
"21540",2508819030630100,2
"21541",2508819031690100,1
"21542",2508819032540100,2
"21543",2508819039370100,2
"21544",2508819039590100,3
"21545",2508819040580100,2
"21546",2508819040950100,1
"21547",2508819042000100,3
"21548",2508819045130100,4
"21549",2508819051650100,1
"21550",2508819051770100,1
"21551",2508819052310100,2
"21552",2508819053790100,3
"21553",2508819055140100,6
"21554",2508819057410100,3
"21555",2508819057530100,2
"21556",2508819057590100,1
"21557",2508819059260100,3
"21558",2508819063150100,1
"21559",2508819066630100,1
"21560",2508819067050100,3
"21561",2508819067050101,2
"21562",2508819073620100,1
"21563",2508819075690100,1
"21564",2508819078730100,5
"21565",2508819081230100,4
"21566",2508819082030100,4
"21567",2508819084110100,1
"21568",2508819086440100,1
"21569",2508819087500100,4
"21570",2508819088460100,5
"21571",2508819088460101,3
"21572",2508819089680100,1
"21573",2508819091130100,4
"21574",2508819094370100,2
"21575",2508819095380100,5
"21576",2508819099400100,4
"21577",2508819101420100,4
"21578",2508819101420101,1
"21579",2508819101420102,2
"21580",2508819101960100,4
"21581",2508819102990100,1
"21582",2508819104200100,2
"21583",2508819106580100,2
"21584",2508819106930100,2
"21585",2508819108800100,1
"21586",2508819109060100,3
"21587",2508819110640100,1
"21588",2508819112370100,1
"21589",2508819113300100,1
"21590",2508819114960100,3
"21591",2508819117610100,4
"21592",2508819117610101,3
"21593",2508819117610102,4
"21594",2508819118450100,2
"21595",2508819118640100,1
"21596",2508819118740100,5
"21597",2508819119890100,2
"21598",2508819121140100,1
"21599",2508819122000100,2
"21600",2508819122680100,1
"21601",2508819123980100,2
"21602",2508819123980101,3
"21603",2508819124040100,1
"21604",2508819124060100,2
"21605",2508819124060101,1
"21606",2508819126670100,1
"21607",2509201001000100,2
"21608",2509201001240100,2
"21609",2509201010270100,1
"21610",2509201011670100,4
"21611",2509201012620100,2
"21612",2509201012930100,4
"21613",2509201013160100,4
"21614",2509201015750100,1
"21615",2509201017390100,5
"21616",2509201017600100,4
"21617",2509201017600101,6
"21618",2509201018040100,5
"21619",2509201018040101,2
"21620",2509201020060100,2
"21621",2509201020920100,4
"21622",2509201023470100,2
"21623",2509201025180100,2
"21624",2509201027210100,1
"21625",2509201032540100,2
"21626",2509201039370100,2
"21627",2509201039590100,2
"21628",2509201040580100,2
"21629",2509201040950100,2
"21630",2509201042350100,2
"21631",2509201043310100,1
"21632",2509201051020100,2
"21633",2509201053790100,2
"21634",2509201055140100,4
"21635",2509201057410100,4
"21636",2509201057590100,1
"21637",2509201058220100,2
"21638",2509201059260100,4
"21639",2509201059550100,2
"21640",2509201059550101,2
"21641",2509201063150100,1
"21642",2509201067050100,4
"21643",2509201067860100,4
"21644",2509201073620100,1
"21645",2509201075690100,4
"21646",2509201078730100,3
"21647",2509201081230100,1
"21648",2509201082030100,2
"21649",2509201082450100,4
"21650",2509201089680100,2
"21651",2509201092030100,3
"21652",2509201092030101,2
"21653",2509201095500100,3
"21654",2509201099390100,2
"21655",2509201101420100,6
"21656",2509201101960100,5
"21657",2509201102990100,2
"21658",2509201103840100,1
"21659",2509201104200100,1
"21660",2509201106580100,1
"21661",2509201106930100,1
"21662",2509201109060100,4
"21663",2509201109060101,2
"21664",2509201110640100,4
"21665",2509201112370100,2
"21666",2509201117610100,4
"21667",2509201118640100,2
"21668",2509201122680100,2
"21669",2509201124060100,1
"21670",2509201125520100,2
"21671",2509201126670100,3
"21672",2509360010270100,2
"21673",2509360011670100,4
"21674",2509360012180100,2
"21675",2509360012620100,1
"21676",2509360014970100,1
"21677",2509360015750100,5
"21678",2509360016060100,2
"21679",2509360017070100,2
"21680",2509360017390100,3
"21681",2509360017600100,4
"21682",2509360018040100,1
"21683",2509360020060100,1
"21684",2509360020920100,2
"21685",2509360023850100,2
"21686",2509360025180100,3
"21687",2509360030630100,1
"21688",2509360031690100,3
"21689",2509360032540100,6
"21690",2509360033220100,2
"21691",2509360039370100,3
"21692",2509360040580100,2
"21693",2509360042000100,1
"21694",2509360043310100,4
"21695",2509360044120100,5
"21696",2509360051020100,4
"21697",2509360051770100,2
"21698",2509360053790100,1
"21699",2509360057590100,2
"21700",2509360058220100,1
"21701",2509360059550100,1
"21702",2509360063150100,2
"21703",2509360064920100,2
"21704",2509360067860100,2
"21705",2509360073230100,4
"21706",2509360073620100,2
"21707",2509360075690100,1
"21708",2509360078730100,7
"21709",2509360081230100,1
"21710",2509360084110100,3
"21711",2509360086440100,2
"21712",2509360088460100,1
"21713",2509360089680100,4
"21714",2509360094370100,2
"21715",2509360095380100,2
"21716",2509360099400100,4
"21717",2509360101420100,2
"21718",2509360101960100,3
"21719",2509360102990100,1
"21720",2509360106580100,3
"21721",2509360106930100,1
"21722",2509360108800100,3
"21723",2509360109060100,3
"21724",2509360110640100,2
"21725",2509360114960100,5
"21726",2509360114960101,1
"21727",2509360117610100,4
"21728",2509360118640100,4
"21729",2509360118640101,2
"21730",2509360118740100,3
"21731",2509360122680100,3
"21732",2509360123980100,3
"21733",2509360124060100,5
"21734",2509360125520100,3
"21735",2509360126670100,1
"21736",2509557001000100,4
"21737",2509557012930100,2
"21738",2509557013160100,1
"21739",2509557016060100,2
"21740",2509557017070100,2
"21741",2509557017390100,1
"21742",2509557017600100,2
"21743",2509557020060100,4
"21744",2509557020540100,1
"21745",2509557023850100,2
"21746",2509557025180100,1
"21747",2509557026420100,3
"21748",2509557027210100,2
"21749",2509557031690100,3
"21750",2509557031690101,1
"21751",2509557034710100,2
"21752",2509557039370100,1
"21753",2509557040580100,2
"21754",2509557040950100,2
"21755",2509557042000100,3
"21756",2509557042350100,2
"21757",2509557043310100,1
"21758",2509557044120100,2
"21759",2509557045130100,4
"21760",2509557051020100,6
"21761",2509557051650100,2
"21762",2509557051770100,2
"21763",2509557053790100,1
"21764",2509557057530100,3
"21765",2509557059260100,2
"21766",2509557063150100,1
"21767",2509557066630100,1
"21768",2509557067050100,4
"21769",2509557073230100,1
"21770",2509557075690100,1
"21771",2509557082030100,4
"21772",2509557082450100,4
"21773",2509557084110100,2
"21774",2509557084110101,1
"21775",2509557087500100,2
"21776",2509557088460100,2
"21777",2509557089680100,1
"21778",2509557091130100,2
"21779",2509557092030100,1
"21780",2509557094370100,3
"21781",2509557094370101,2
"21782",2509557094370102,4
"21783",2509557095380100,3
"21784",2509557099400100,1
"21785",2509557101420100,4
"21786",2509557101960100,1
"21787",2509557106580100,2
"21788",2509557106930100,1
"21789",2509557108800100,1
"21790",2509557110640100,4
"21791",2509557112370100,2
"21792",2509557113300100,5
"21793",2509557114960100,1
"21794",2509557115750100,2
"21795",2509557117610100,2
"21796",2509557118740100,1
"21797",2509557121140100,2
"21798",2509557121140200,3
"21799",2509557121140300,4
"21800",2509557122000100,1
"21801",2509557122680100,1
"21802",2509557124040100,1
"21803",2509557126670100,2
"21804",2510069001240100,2
"21805",2510069011670100,2
"21806",2510069014970100,1
"21807",2510069015750100,3
"21808",2510069016060100,4
"21809",2510069017390100,2
"21810",2510069020540100,3
"21811",2510069023850100,1
"21812",2510069025180100,4
"21813",2510069027210100,3
"21814",2510069027210101,2
"21815",2510069030630100,2
"21816",2510069031690100,4
"21817",2510069032540100,5
"21818",2510069040950100,2
"21819",2510069043310100,2
"21820",2510069055140100,3
"21821",2510069057410100,2
"21822",2510069067050100,2
"21823",2510069067860100,5
"21824",2510069073620100,4
"21825",2510069075690100,4
"21826",2510069082030100,1
"21827",2510069082450100,2
"21828",2510069089680100,3
"21829",2510069092030100,2
"21830",2510069095380100,2
"21831",2510069095500100,1
"21832",2510069099390100,4
"21833",2510069101420100,4
"21834",2510069101960100,3
"21835",2510069103840100,4
"21836",2510069106580100,1
"21837",2510069108800100,1
"21838",2510069115750100,3
"21839",2510069117610100,5
"21840",2510069124040100,1
"21841",2510069124060100,5
"21842",2510069125520100,2
"21843",2510180001240100,3
"21844",2510180011670100,2
"21845",2510180014970100,3
"21846",2510180015750100,2
"21847",2510180016060100,4
"21848",2510180017390100,2
"21849",2510180020920100,2
"21850",2510180025180100,1
"21851",2510180026420100,4
"21852",2510180030630100,5
"21853",2510180032540100,3
"21854",2510180040580100,2
"21855",2510180042350100,2
"21856",2510180055140100,5
"21857",2510180057410100,4
"21858",2510180058220100,1
"21859",2510180067050100,2
"21860",2510180075690100,3
"21861",2510180075690101,1
"21862",2510180082450100,4
"21863",2510180092030100,1
"21864",2510180099390100,2
"21865",2510180101420100,3
"21866",2510180102990100,1
"21867",2510180103840100,2
"21868",2510180106580100,6
"21869",2510180106580101,5
"21870",2510180108800100,2
"21871",2510180109060100,4
"21872",2510180113300100,1
"21873",2510180115750100,5
"21874",2510180117610100,2
"21875",2510180118450100,1
"21876",2510180124060100,5
"21877",2510263013160100,2
"21878",2510263016060100,3
"21879",2510263017070100,2
"21880",2510263020060100,4
"21881",2510263020540100,3
"21882",2510263020540101,2
"21883",2510263032540100,2
"21884",2510263033220100,3
"21885",2510263040580100,1
"21886",2510263051020100,1
"21887",2510263057410100,3
"21888",2510263067860100,2
"21889",2510263082030100,2
"21890",2510263089680100,1
"21891",2510263094370100,2
"21892",2510263101960100,2
"21893",2510263102990100,14
"21894",2510263118450100,4
"21895",2510308001240100,2
"21896",2510308010270100,2
"21897",2510308012180100,2
"21898",2510308012620100,3
"21899",2510308012930100,2
"21900",2510308015750100,5
"21901",2510308016060100,2
"21902",2510308017070100,4
"21903",2510308017070101,2
"21904",2510308017070102,2
"21905",2510308017390100,4
"21906",2510308017600100,2
"21907",2510308018040100,4
"21908",2510308020540100,2
"21909",2510308023850100,1
"21910",2510308025180100,5
"21911",2510308030630100,3
"21912",2510308031690100,3
"21913",2510308031690101,2
"21914",2510308032540100,5
"21915",2510308034710100,1
"21916",2510308040950100,1
"21917",2510308042350100,2
"21918",2510308051020100,2
"21919",2510308055140100,4
"21920",2510308058220100,5
"21921",2510308059550100,1
"21922",2510308067050100,2
"21923",2510308067860100,2
"21924",2510308073620100,3
"21925",2510308082030100,1
"21926",2510308092030100,2
"21927",2510308095380100,2
"21928",2510308095500100,5
"21929",2510308101420100,1
"21930",2510308118450100,2
"21931",2510308124060100,4
"21932",2510308126670100,3
"21933",2510958016060100,2
"21934",2510958017600100,1
"21935",2510958020060100,1
"21936",2510958020920100,3
"21937",2510958026420100,6
"21938",2510958026420101,2
"21939",2510958030630100,1
"21940",2510958031690100,2
"21941",2510958034710100,2
"21942",2510958042350100,2
"21943",2510958043310100,5
"21944",2510958043310101,3
"21945",2510958051020100,2
"21946",2510958058220100,4
"21947",2510958067050100,2
"21948",2510958067860100,1
"21949",2510958073620100,2
"21950",2510958082450100,2
"21951",2510958092030100,2
"21952",2510958101960100,5
"21953",2510958101960101,3
"21954",2510958102990100,1
"21955",2510958118450100,4
"21956",2510958126670100,1
"21957",2600493001240100,2
"21958",2600493010270100,2
"21959",2600493012620100,1
"21960",2600493016060100,1
"21961",2600493017070100,1
"21962",2600493017390100,4
"21963",2600493017600100,6
"21964",2600493020060100,6
"21965",2600493020540100,2
"21966",2600493023850100,1
"21967",2600493025180100,2
"21968",2600493026420100,1
"21969",2600493030630100,3
"21970",2600493031690100,2
"21971",2600493032540100,2
"21972",2600493034710100,1
"21973",2600493040950100,3
"21974",2600493042000100,2
"21975",2600493042350100,1
"21976",2600493043310100,6
"21977",2600493051020100,2
"21978",2600493057410100,3
"21979",2600493057590100,4
"21980",2600493059550100,2
"21981",2600493063150100,1
